code,title
01.1.6.5,Mixed Berry Salad with Honey Dressing
01.1.6.5,"Tropical Fruit Platter (pineapple, mango, kiwi)"
01.1.6.5,Blueberry-Lemon Sorbet
01.1.6.5,Sangria Punch (assorted fresh fruits)
01.1.6.5,Peach-Cherry Cobbler
01.1.6.5,Watermelon and Feta Salad
01.1.6.5,"Citrus Salad with Orange, Grapefruit, and Mint"
01.1.6.5,"Exotic Fruit Medley (papaya, dragon fruit, star fruit)"
01.1.6.5,"3-Berry Trifle (strawberry, raspberry, blueberry)"
01.1.6.6,"Fruits, frozen"
01.1.6.6,Frozen berries mix
01.1.6.6,Frozen grapes - seedless
01.1.6.6,Thawed peach slices
01.1.6.6,Pineapple chunks in juice
01.1.6.6,Unsweetened frozen mango slices
01.1.6.6,Frozen strawberry halves
01.1.6.6,Cantaloupe melon cubes
01.1.6.6,Mango slices in light syrup
01.1.6.6,Frozen apple slices glazed
01.1.6.6,Pineapple tidbits in heavy syrup
01.1.6.7,Raisins
01.1.6.7,Thompson Seedless Raisins
01.1.6.7,Sultana Raisins
01.1.6.7,Muscat Raisins
01.1.6.7,Flavorful Dark Raisins
01.1.6.7,Sun-Maid Golden Raisins
01.1.6.7,Organic Cane Raisins
01.1.6.7,Currant Raisins
01.1.6.7,Prunes
01.1.6.7,Dried Plums
01.1.6.7,California Prunes
01.1.6.7,European Prunes
01.1.6.7,Black Prunes
01.1.6.7,Muru Prunes
01.1.6.7,French Prunes
01.1.6.7,Japanese Prunes
01.1.6.7,Turkish Apricots (dried)
01.1.6.7,Other dried fruit
01.1.6.7,apricots
01.1.6.7,cranberries
01.1.6.7,figs
01.1.6.7,mulberries
01.1.6.7,dates
01.1.6.7,prunes
01.1.6.7,goji berries
01.1.6.7,raisins
01.1.6.7,sultanas
01.1.6.7,errb
01.1.6.7,apricot kernels
01.1.6.7,dried cherries
01.1.6.7,dried blueberries
01.1.6.7,dried mango
01.1.6.7,dried pineapple
01.1.6.8,"Almonds, in shell or shelled"
01.1.6.8,Marcona Almonds
01.1.6.8,Raw Almonds (in shell)
01.1.6.8,Blanched Sliced Almonds
01.1.6.8,Raw Almonds (shelled)
01.1.6.8,Almond Meal
01.1.6.8,Almond Butter
01.1.6.8,Sweetened Almonds
01.1.6.8,Salted Almonds
01.1.6.8,Chocolate-covered Almonds
01.1.6.8,Almond Milk
01.1.6.8,"Cashew nuts, in shell or shelled"
01.1.6.8,Cashew nuts in shell
01.1.6.8,Shelled cashews
01.1.6.8,Unsalted roasted cashews
01.1.6.8,Raw cashew kernels
01.1.6.8,Organic raw cashews
01.1.6.8,Salted cashew pieces
01.1.6.8,Whole baked cashews
01.1.6.8,Natural unsalted cashews
01.1.6.8,"Chestnuts, in shell or shelled"
01.1.6.8,Marispatensis chestnuts
01.1.6.8,Crispy Fricasse chestnuts
01.1.6.8,Sweet Velvet chestnuts
01.1.6.8,Jumbo Japanese chestnuts
01.1.6.8,Italian 'Castagne' chestnuts
01.1.6.8,Spanish 'Bellota' chestnuts
01.1.6.8,French 'Marrons' chestnuts
01.1.6.8,"Hazelnuts, in shell or shelled"
01.1.6.8,Filbert Nuts
01.1.6.8,Hazel Nuts in Shell
01.1.6.8,Nougatine Hazelnuts
01.1.6.8,Shelled Hazelnuts
01.1.6.8,Raw Hazelnuts
01.1.6.8,Toasted Hazelnuts
01.1.6.8,Hazelnut Pieces
01.1.6.8,Chopped Hazelnuts
01.1.6.8,Hazelnut Flour
01.1.6.8,Hazelnut Butter
01.1.6.8,"Pistachios, in shell or shelled"
01.1.6.8,Iranian Pistachios
01.1.6.8,California Pistachios
01.1.6.8,Black Pistachios
01.1.6.8,Green Pistachios
01.1.6.8,Maatouk Pistachios
01.1.6.8,Shelled Iranian Pistachios
01.1.6.8,In-shell California Pistachios
01.1.6.8,Branded Black Pistachios such as Doll Pistachios
01.1.6.8,Raw Green Pistachios like those from Akbari farm
01.1.6.8,Shell-on Premium Maatouk Pistachios
01.1.6.8,"Walnuts, in shell or shelled"
01.1.6.8,English Walnut (In Shell)
01.1.6.8,Black Walnut (In Shell)
01.1.6.8,Green Walnut (In Shell)
01.1.6.8,"English Walnut (Shelled, Halves)"
01.1.6.8,"English Walnut (Shelled, Whole)"
01.1.6.8,"English Walnut (Shelled, Chopped)"
01.1.6.8,"Black Walnut (Shelled, Whole)"
01.1.6.8,"Black Walnut (Shelled, Chopped)"
01.1.6.8,"Green Walnut (Shelled, Whole)"
01.1.6.8,"Walnut Pieces (Shelled, Organic)"
01.1.6.8,"Walnut Kernels (Shelled, Dehydrated)"
01.1.6.8,"Walnut Meats (Shelled, Roasted)"
01.1.6.8,"Walnut Halves (Shelled, Raw)"
01.1.6.8,"Walnut Halves (Shelled, Toasted)"
01.1.6.8,"Brazil nuts, in shell or shelled"
01.1.6.8,Maraná nut in shell
01.1.6.8,Bertholletia excelsa in shell
01.1.6.8,J NS5 in shell
01.1.6.8,Shelled Brazil nut
01.1.6.8,Brazilian nut meat
01.1.6.8,Unshelled Bertholletia excelsa
01.1.6.8,Bolivian Brazil nut
01.1.6.8,Peruvian Bertholletia excelsa
01.1.6.8,"Groundnuts, in shell or shelled"
01.1.6.8,Raw in-shell Peanuts (Spanish variety)
01.1.6.8,Blanched Shelled Peanuts
01.1.6.8,Roasted Salted Peanuts (Virginia variety)
01.1.6.8,Natural Unsalted Peanuts (Valencia type)
01.1.6.8,"Peanut Butter (Creamy, Crunchy, Chunky, Natural, or Cacao-flavored)"
01.1.6.8,Dry-roasted Peanuts (Spicy or Barbecue flavor)
01.1.6.8,"Groundnut Oil (Refined, Unrefined, or Cold-pressed)"
01.1.6.8,Peanut Flour (for baking or protein supplement)
01.1.6.8,"Other nuts, in shell or shelled"
01.1.6.8,Cashews
01.1.6.8,Macadamia nuts
01.1.6.8,Pistachios
01.1.6.8,Brazil nuts
01.1.6.8,Walnuts
01.1.6.8,Pecans
01.1.6.8,Almonds
01.1.6.8,Hazelnuts
01.1.6.8,Pine nuts
01.1.6.8,Chestnuts
01.1.6.8,Peanuts
01.1.6.8,Marcona almonds
01.1.6.8,Wasabi peas
01.1.6.8,Fire-roasted cashews
01.1.6.8,Sea salt macadamia nuts
01.1.6.8,Lightly salted pistachios
01.1.6.8,Raw brazil nuts
01.1.6.8,English walnuts
01.1.6.8,Black walnuts
01.1.6.8,Spanish peanuts
01.1.6.9,Fruit and nuts flour
01.1.6.9,Almond Flour
01.1.6.9,Hazelnut Flour
01.1.6.9,Macadamia Nut Flour
01.1.6.9,Pistachio Flour
01.1.6.9,Pecan Flour
01.1.6.9,Walnut Flour
01.1.6.9,Canned fruit
01.1.6.9,Apple slices in canned juice
01.1.6.9,Peach halves in syrup
01.1.6.9,Pineapple chunks in pineapple juice
01.1.6.9,Apricot wedges in heavy syrup
01.1.6.9,Mango slices in light syrup
01.1.6.9,"Mixed fruit cocktail (peaches, pears, pineapple, and grapes)"
01.1.6.9,Cherry pie filling
01.1.6.9,Plum halves in light syrup
01.1.6.9,Cranberry sauce
01.1.6.9,Mandarin orange segments in water
01.1.6.9,Homogenized fruit preparations
01.1.6.9,Apple Puree
01.1.6.9,Pear Seasoning
01.1.6.9,Strawberry Compote
01.1.6.9,Blueberry Sauce
01.1.6.9,Mango Pulp
01.1.6.9,Cherry Preserve
01.1.6.9,Plum Concentrate
01.1.6.9,Apricot Puree
01.1.6.9,Peach Mash
01.1.6.9,Raspberry Puree
01.1.6.9,Octopus Sauce (for culinary use)
01.1.6.9,"Nuts and seeds roasted, salted or otherwise prepared"
01.1.6.9,roasted and salted almonds
01.1.6.9,toasted and seasoned cashews
01.1.6.9,flame-kissed pumpkin seeds
01.1.6.9,garlic-herb roasted pine nuts
01.1.6.9,fire-roasted sesame seeds
01.1.6.9,separately sold seasonings for nuts and seeds
01.1.6.9,honey-glazed pecans
01.1.6.9,Other fruit and nuts preparations
01.1.6.9,Quince Paste (Membrillo)
01.1.6.9,Fig Preserve (Ficelle de Figue)
01.1.6.9,Apricot Conserve (Confiture d'Abricots)
01.1.6.9,Plum Butter (Pruneaux Fruit Spread)
01.1.6.9,Cherry Jelly (Gelee de Cerise)
01.1.6.9,Date Compote (Compote de Date)
01.1.6.9,Pineapple Chutney (Chutney de Ananas)
01.1.6.9,Mango Pickle (Acchar)
01.1.6.9,Peach Jam (Confiture de Pêche)
01.1.6.9,Nectarine Marmalade (Marmalade de Nectarine)
01.1.7.1,"Asparagus, fresh or chilled"
01.1.7.1,Asparagus spears
01.1.7.1,Green asparagus
01.1.7.1,Purple asparagus
01.1.7.1,Baby asparagus
01.1.7.1,White asparagus
01.1.7.1,Thin asparagus
01.1.7.1,Thick asparagus
01.1.7.1,Organic asparagus spears
01.1.7.1,Farmer's market asparagus
01.1.7.1,Egyptian asparagus
01.1.7.1,"Cabbages, fresh or chilled"
01.1.7.1,Bok choy
01.1.7.1,Napa cabbage
01.1.7.1,Savoy cabbage
01.1.7.1,Red cabbage
01.1.7.1,Green cabbage
01.1.7.1,"Cauliflowers and broccoli, fresh or chilled"
01.1.7.1,Cauliflower
01.1.7.1,Milan Blue Cauliflower
01.1.7.1,Romanesco Cauliflower
01.1.7.1,Broccoli Raab
01.1.7.1,Purple Cauliflower
01.1.7.1,Oregon Sprouting Broccoli
01.1.7.1,Di Cicco Broccoli
01.1.7.1,Green Broccoli
01.1.7.1,Chinese Kale (Broccoli)
01.1.7.1,Broccolini
01.1.7.1,Spring Broccoli
01.1.7.1, Chilled Cauliflower Florets
01.1.7.1,Chilled Broccoli Florets
01.1.7.1,Baby Cauliflower
01.1.7.1,Baby Broccoli
01.1.7.1,"Lettuce and chicory, fresh or chilled"
01.1.7.1,Iceberg Lettuce
01.1.7.1,Romaine Lettuce Heads
01.1.7.1,Butterhead Lettuce
01.1.7.1,Loose Leaf Lettuce
01.1.7.1,Bibb Lettuce
01.1.7.1,Oak Leaf Lettuce
01.1.7.1,Sceneze
01.1.7.1,Curly Endive
01.1.7.1,Espalier Plants
01.1.7.1,Fraises de Champignon
01.1.7.1,Witloof Chicory Roots (Belgian Endive)
01.1.7.1,Frisée
01.1.7.1,Radicchio
01.1.7.1,Endive (Witloof)
01.1.7.1,Escarole
01.1.7.1,Batavian Celery Lettuce (Cos)
01.1.7.1,Florence Fennel (Bulb Fennel)
01.1.7.1,Lolo Rosso
01.1.7.1,Pascal Blue
01.1.7.1,Freckles
01.1.7.1,"Spinach, fresh or chilled"
01.1.7.1,Baby spinach
01.1.7.1,Mature spinach
01.1.7.1,Organic spinach
01.1.7.1,Conventional spinach
01.1.7.1,Chilled spinach leaves
01.1.7.1,Fresh spinach bunches
01.1.7.1,Pre-washed spinach
01.1.7.1,"Specialty spinach varieties (e.g., savoy, semi-savoy, baby leaf)"
01.1.7.1,"Artichokes, fresh or chilled"
01.1.7.1,"Artichoke hearts, whole fresh"
01.1.7.1,"Baby artichokes, fresh or chilled"
01.1.7.1,"Artichokes, whole fresh"
01.1.7.1,"Jumbo artichokes, fresh or chilled"
01.1.7.1,"California artichokes, fresh"
01.1.7.1,"Silver Queen artichokes, fresh"
01.1.7.1,"Green artichokes, fresh or chilled"
01.1.7.1,"French artichokes, fresh"
01.1.7.1,"Italian artichokes, fresh"
01.1.7.1,"Japanese artichokes, fresh"
01.1.7.1,"Purple artichokes, fresh or chilled"
01.1.7.1,"Globe artichokes, fresh or chilled"
01.1.7.1,"Cassava leaves, fresh or chilled"
01.1.7.1,Fresh cassava leaves
01.1.7.1,Chilled cassava leaves
01.1.7.1,Leafy cassava stems
01.1.7.1,Green cassava tops
01.1.7.1,Unprocessed cassava foliage
01.1.7.1,"Other leafy or stem vegetables, fresh or chilled"
01.1.7.1,Kale
01.1.7.1,Collard greens
01.1.7.1,Mustard greens
01.1.7.1,Turnip greens
01.1.7.1,Swiss chard
01.1.7.1,Beet greens
01.1.7.1,Broccoli leaves
01.1.7.1,Cabbage leaves
01.1.7.1,Celery leaves
01.1.7.1,Dandelion leaves
01.1.7.1,Spinach
01.1.7.1,Watercress
01.1.7.1,Arugula
01.1.7.1,Endive
01.1.7.1,Escarole
01.1.7.1,Frisé
01.1.7.1,Radicchio
01.1.7.1,Bok choy
01.1.7.1,Mizuna
01.1.7.1,Tatsoi
01.1.7.1,Chayote
01.1.7.1,Jicama air root
01.1.7.1,Romaine lettuce
01.1.7.1,Iceberg lettuce
01.1.7.1,Butter lettuce
01.1.7.1,Red leaf lettuce
01.1.7.1,Green leaf lettuce
01.1.7.1,Oak leaf lettuce
01.1.7.1,Dino kale
01.1.7.1,Lacinato kale
01.1.7.1,Curly kale
01.1.7.1,Tuscan kale
01.1.7.1,Baby kale
01.1.7.1,Lollo rossa
01.1.7.1,Lollo bionda
01.1.7.1,Frisee
01.1.7.1,Endive
01.1.7.1,Radicchio treviso
01.1.7.1,Escarole
01.1.7.1,Frisée
01.1.7.1,Red chard
01.1.7.1,Yellow chard
01.1.7.1,Rainbow chard
01.1.7.1,Perpetual spinach
01.1.7.1,New Zealand spinach
01.1.7.1,Orach (mountain spinach)
01.1.7.1,Purslane
01.1.7.1,Malabar spinach
01.1.7.1,Salad burnet
01.1.7.1,Lemon balm
01.1.7.1,Lemon verbena
01.1.7.1,Lemon myrtle
01.1.7.2,"Chillies and peppers, fresh or chilled"
01.1.7.2,Jalapeno peppers
01.1.7.2,Poblano chili peppers
01.1.7.2,Serrano chilies
01.1.7.2,Habanero peppers
01.1.7.2,Bell peppers
01.1.7.2,Anaheim peppers
01.1.7.2,Cayenne peppers
01.1.7.2,Thai bird's eye chilies
01.1.7.2,Ghost peppers (Bhut Jolokia)
01.1.7.2,Padron peppers
01.1.7.2,"Cucumbers and gherkins, fresh or chilled"
01.1.7.2,dutch cucumbers
01.1.7.2, Persian cucumbers
01.1.7.2,lemon cucumbers
01.1.7.2,burpless cucumbers
01.1.7.2,kVARIETY cukes
01.1.7.2,armenian cucumbers
01.1.7.2,slivered cucumbers
01.1.7.2,pickled cucumbers (chilled)
01.1.7.2,gherkins (chilled)
01.1.7.2,banana cucumbers
01.1.7.2,parthenon cucumbers
01.1.7.2,"Eggplants (aubergines), fresh or chilled"
01.1.7.2,Italian Eggplant
01.1.7.2,Chinese Long Eggplant
01.1.7.2,Japanese Eggplant
01.1.7.2,Rosa Bianca Eggplant
01.1.7.2,Fairy Tale Eggplant
01.1.7.2,Thai Green Eggplant
01.1.7.2,Nagranie OstrząPhysics Eggplant
01.1.7.2,Turkish Eggplant
01.1.7.2,Globe Eggplant
01.1.7.2,Listada de Gandia Eggplant
01.1.7.2,Graffiti Eggplant
01.1.7.2,Black Beauty Eggplant
01.1.7.2,Jimmy Nudge Eggplant
01.1.7.2,White Eggplant
01.1.7.2,Violetta di Firenze Eggplant
01.1.7.2,Ichiban Eggplant
01.1.7.2,Spanish Eggplant
01.1.7.2,Fairy Tale Eggplant
01.1.7.2,Moskvich Eggplant
01.1.7.2,"Tomatoes, fresh or chilled"
01.1.7.2,Campari Tomatoes
01.1.7.2,Brandywine Tomatoes
01.1.7.2,Roma Tomatoes
01.1.7.2,Cherry Tomatoes
01.1.7.2,Grape Tomatoes
01.1.7.2,Heirloom Tomatoes
01.1.7.2,Beefsteak Tomatoes
01.1.7.2,San Marzano Tomatoes
01.1.7.2,Early Girl Tomatoes
01.1.7.2,Oxheart Tomatoes
01.1.7.2,"Pumpkins, squash and gourds, fresh or chilled"
01.1.7.2,Cinderella pumpkin
01.1.7.2,Baby bear pumpkin
01.1.7.2,Sugar pumpkin
01.1.7.2,Buttercup squash
01.1.7.2,Pattypan squash
01.1.7.2,Acorn squash
01.1.7.2,Turban squash
01.1.7.2,Delicata squash
01.1.7.2,Spaghetti squash
01.1.7.2,Carnival squash
01.1.7.2,Red kuri squash
01.1.7.2,Blue Hubbard squash
01.1.7.2,Cushaw squash
01.1.7.2,Winter lamb squash
01.1.7.2,Kobucha gourd
01.1.7.2,Banana gourd
01.1.7.2,Long Island cheese pumpkin
01.1.7.2,Red Lipstick gourd
01.1.7.2,"Okra, fresh or chilled"
01.1.7.2,Baby Okra
01.1.7.2,Tendergreen Okra Pods
01.1.7.2,Natasha's Extra-Long Okra
01.1.7.2,Red Burgundy Okra
01.1.7.2,Whippoorwill Okra
01.1.7.2,Cooper's Okra Charleston Bell
01.1.7.2,Emerald Green Okra
01.1.7.2,"Other fruit-bearing vegetables, fresh or chilled"
01.1.7.2,Cucamelons
01.1.7.2,Ground Cherries
01.1.7.2,Haricot Verts
01.1.7.2,Pea Shoots
01.1.7.2,Saltbush
01.1.7.2,Spicy Mustard Greens
01.1.7.2,Watercress
01.1.7.2,Yard-long Beans
01.1.7.2,Zebra Beans
01.1.7.3,"Beans, fresh or chilled"
01.1.7.3,Green Beans
01.1.7.3,Long Podded Green Beans
01.1.7.3,French Beans
01.1.7.3, snap Beans
01.1.7.3,Haricot Vert
01.1.7.3,Purple Beans (also known as Purple Podded Beans or Baby Beans)
01.1.7.3,Wax Beans
01.1.7.3,Romano Beans
01.1.7.3,"Kidney Beans (though primarily dried or canned, fresh kidney beans exist)"
01.1.7.3,Cranberry Beans
01.1.7.3,Borlotti Beans
01.1.7.3,"String beans, fresh or chilled"
01.1.7.3,Green Beans
01.1.7.3,Haricot vert
01.1.7.3,Snap Beans
01.1.7.3,French Beans
01.1.7.3,Snap peas
01.1.7.3,Long Beans
01.1.7.3,Chinese Long Beans
01.1.7.3,"Peas, fresh or chilled"
01.1.7.3,Sweet green peas
01.1.7.3,Snow peas
01.1.7.3,Snap peas
01.1.7.3,English peas (also known as garden peas)
01.1.7.3,Purple-podded peas
01.1.7.3,Yellow sugar snap peas
01.1.7.3,Crisppod peas
01.1.7.3,Horticultural peas
01.1.7.3,Salad peas
01.1.7.3,Sugar peas
01.1.7.3,Tendergreen peas
01.1.7.3,Fresh market peas
01.1.7.3,"Broad beans and horse beans, fresh or chilled"
01.1.7.3,Broad beans
01.1.7.3,Fava beans
01.1.7.3,Baby broad beans
01.1.7.3,Chilled broad beans
01.1.7.3,Horse beans
01.1.7.3,Roman beans
01.1.7.3,Fagioli all'ombra di Vigna
01.1.7.3,Vicia faba
01.1.7.3,Black turtle beans
01.1.7.3,"Soya beans, fresh or chilled"
01.1.7.3,Whole Soya Beans
01.1.7.3,Sprouted Soya Beans
01.1.7.3,Raw Soya Beans
01.1.7.3,Chilled Soya Germination
01.1.7.3,De-hulled Soya Beans
01.1.7.3,Soya Beans in Brine
01.1.7.3,Natural Soya Beans
01.1.7.3,Organic Fresh Soya Beans
01.1.7.3,Uncooked Soya Beans
01.1.7.3,Frozen Soya Sprouts
01.1.7.3,"Other green leguminous vegetables, fresh or chilled"
01.1.7.3,Fava Beans
01.1.7.3,Mung Beans
01.1.7.3,Anasazi Beans
01.1.7.3,Cranberry Beans
01.1.7.3,Flageolet Beans
01.1.7.3,Borlotti Beans
01.1.7.3,$100$ Clamshells of Chickpeas
01.1.7.3,Green Lentils
01.1.7.3,Yellow Split Peas
01.1.7.3,Edamame in the Pod
01.1.7.3,Fresh Hibiscus Pods
01.1.7.3,KModified Mung Beans
01.1.7.3,Pjung Beans
01.1.7.3,Savoy Beans
01.1.7.3,Wax Beans
01.1.7.4,"Carrots and turnips, fresh or chilled"
01.1.7.4,Baby carrots
01.1.7.4,Carrot sticks
01.1.7.4,Carrot fries
01.1.7.4,Chopped carrots
01.1.7.4,Carrot tops (only when part of a bunch or medley)
01.1.7.4,Whole turnips
01.1.7.4,Turnip greens (excluding when solely sold as a separate item)
01.1.7.4,Rainbow carrots
01.1.7.4,Purple carrots
01.1.7.4,Honey carrots
01.1.7.4,Chilled carrots
01.1.7.4,Fresh turnips
01.1.7.4,"Garlic, fresh or chilled"
01.1.7.4,Garlic Bulbs
01.1.7.4,Fresh Garlic Cloves
01.1.7.4,Chilled Garlic Heads
01.1.7.4,Unpeeled Garlic
01.1.7.4,Whole Garlic
01.1.7.4,Freshly Harvested Garlic
01.1.7.4,Ice-Cooled Garlic
01.1.7.4,"Onions and shallots, fresh or chilled"
01.1.7.4,Vidalia Onions
01.1.7.4,Spanish Onions
01.1.7.4,Bermuda Onions
01.1.7.4,Red Onions
01.1.7.4,White Onions
01.1.7.4,Yellow Onions
01.1.7.4,Western Yellow Onions
01.1.7.4,Irish Cobby Onions
01.1.7.4,Sweet Onions
01.1.7.4,Shallots
01.1.7.4,Sea Alfred Onions
01.1.7.4,French Gray Shallots
01.1.7.4,Banana Shallots
01.1.7.4,Echalote Shallots
01.1.7.4,Ethiopian Shallots
01.1.7.4,Chervil Shallots (Silverskin Shallots)
01.1.7.4,"Leeks and other alliaceous vegetables, fresh or chilled"
01.1.7.4,Spring Onions
01.1.7.4,Shallots
01.1.7.4,Garlic
01.1.7.4,Chives
01.1.7.4,Ramps
01.1.7.4,Scallions
01.1.7.4,Welsh Onions
01.1.7.4,Corsican Garlic
01.1.7.4,Elephant Garlic
01.1.7.4,Manousha Garlic
01.1.7.4,Purple Fife Onions
01.1.7.4,Red Shallots
01.1.7.4,Tree Onions
01.1.7.4,Vidalia Onions
01.1.7.4,West Indian Onions
01.1.7.4,Egyptian Walking Onions
01.1.7.4,Allium Ampeloprasum
01.1.7.4,Allium Canadense
01.1.7.4,Allium Fistulosum
01.1.7.4,Allium Oleraceum
01.1.7.4,Allium Schoenoprasum
01.1.7.4,Allium Tuberosum
01.1.7.4,Allium Triquetrum
01.1.7.4,Allium Urgineae
01.1.7.4,Allium Vineale
01.1.7.4,Allium Welshrefixum
01.1.7.4,"Mushrooms and truffles, fresh or chilled"
01.1.7.4,White Truffle
01.1.7.4,Black Summer Truffle
01.1.7.4,Périgord Truffle
01.1.7.4,Black Winter Truffle
01.1.7.4,Burgundy Truffle
01.1.7.4,Oregon White Truffle
01.1.7.4,Maine Fresh Mushrooms
01.1.7.4,Porcini Mushrooms
01.1.7.4,Morel Mushrooms
01.1.7.4,Shiitake Mushrooms
01.1.7.4,Oyster Mushrooms
01.1.7.4,Enoki Mushrooms
01.1.7.4,King Oyster Mushrooms
01.1.7.4,Hen of the Woods Mushrooms
01.1.7.4,Chantarelle Mushrooms
01.1.7.4,Lion's Mane Mushrooms
01.1.7.4,Chanterelle Mushrooms
01.1.7.4,Maitake Mushrooms
01.1.7.4,Portobello Mushrooms
01.1.7.4,Crimini Mushrooms
01.1.7.4,Cremini Mushrooms
01.1.7.4,White Button Mushrooms
01.1.7.4,Portobello Mushrooms (Chilled)
01.1.7.4,Enoki Mushrooms (Chilled)
01.1.7.4,"Edible seaweeds and other aquatic plants, fresh or chilled"
01.1.7.4,Nori (Porphyra spp.)
01.1.7.4,Wakame (Undaria pinnatifida)
01.1.7.4,Kombu (Laminaria japonica)
01.1.7.4,Dulse (Palmaria palmata)
01.1.7.4,Sea Lettuce (Ulva lactuca)
01.1.7.4,Agar Agar (Gracilaria spp.)
01.1.7.4,S Articles (Gracilaria spp.)
01.1.7.4,Sea Grapes (Caulerpa lentillifera)
01.1.7.4,Hijiki (Sargassum fusiforme)
01.1.7.4,Mache (Valveula michelii)
01.1.7.4,"Olives, fresh or chilled"
01.1.7.4,Kalamata Olives
01.1.7.4,Cerignola Olives
01.1.7.4,Gaeta Olives
01.1.7.4,Manzanilla Olives
01.1.7.4,Picholine Olives
01.1.7.4,Nicoise Olives
01.1.7.4,Beldi Olives
01.1.7.4,Greek Olives (Kalkanas)
01.1.7.4,Spanish Olives (Que almendras)
01.1.7.4,Ligurian Olives (Olive tutte nere)
01.1.7.4,French Olives (Olive noire de Nyons)
01.1.7.4,Italian Olives (Olive di Gaeta)
01.1.7.4,Imotsky Olives (Olija) from Croatia
01.1.7.4,Sevillano Olives
01.1.7.4,Mission Olives
01.1.7.4,Green maize (green corn)
01.1.7.4,Hominy
01.1.7.4,Sweet corn
01.1.7.4,Cornmeal
01.1.7.4,Polenta
01.1.7.4,Creamed corn
01.1.7.4,Corn on the cob
01.1.7.4,Popcorn
01.1.7.4,Corn flour
01.1.7.4,Corn grits
01.1.7.4,Whole kernel corn
01.1.7.4,Corn tortillas
01.1.7.4,"Other vegetable n.e.c., mixtures of vegetables, fresh or chilled"
01.1.7.4,"Carrots, Peas, and Beans Medley"
01.1.7.4,"Broccoli, Cauliflower, and Stir-Fry Vegetables"
01.1.7.4,"Chilled Asparagus, Bell Peppers, and Cucumber Medley"
01.1.7.4,Mixed Baby Leaf Lettuce with Radish and Carrot Shreds
01.1.7.4,"Fresh Corn, Tomato, and Zucchini Medley"
01.1.7.4,"Chilled Spinach, Arugula, and Kale Salad"
01.1.7.4,"Mixed Vegetable Stir-Fry with Peppers, Carrots, and Snap Peas"
01.1.7.4,"Fresh Vegetable Medley: Asparagus, Bell Peppers, and Zucchini"
01.1.7.4,"Steamed Broccoli, Cauliflower, and Brussels Sprouts"
01.1.7.4,"Fresh Vegetable Chow Mein with Carrots, Snaps Peas, and Baby Corn"
01.1.7.5,Potatoes
01.1.7.5,Cavendish
01.1.7.5,Fingerprint
01.1.7.5,Kennebec
01.1.7.5,Yukon Gold
01.1.7.5,Russet Norkotah
01.1.7.5,Red Pontiac
01.1.7.5,Shepody
01.1.7.5,Chieftain
01.1.7.5,Vitelotte
01.1.7.5,Desiree
01.1.7.5,Sweet potatoes
01.1.7.5,Soil-cultivated Kokino sweet potato
01.1.7.5,Purple-fleshed Jungle Junco sweet potato
01.1.7.5,Orange-fleshed Beauregard sweet potato
01.1.7.5,White-fleshed Centennial sweet potato
01.1.7.5,"Yams (though technically a different species, included by common usage)"
01.1.7.5,Candy-roastersweet potato
01.1.7.5,"Cassava (manioc, yuca)"
01.1.7.5,Cassava Flour
01.1.7.5,Tapioca Pearls
01.1.7.5,Yuca Chips
01.1.7.5,Manioc Starch
01.1.7.5,Mandioca Bread
01.1.7.5,Bob's Yuca Root
01.1.7.5,Fumaça Cassava Pasta
01.1.7.5,Pipa Cassava Snacks
01.1.7.5,Fufu Cassava Dough
01.1.7.5,Murujo Cassava Beverage
01.1.7.5,Yams
01.1.7.5,Elephant Yam
01.1.7.5,lesser yam
01.1.7.5,West Indian Yam
01.1.7.5,Jim Hogg Yam
01.1.7.5,Cushman Yam
01.1.7.5,Casa Grande Yam
01.1.7.5,Chinese Yam (also known as Mountain Yam or Rat Yam)
01.1.7.5,Cold Yam
01.1.7.5,Confederate Yam
01.1.7.5,Dioscorea alata (Air Potato)
01.1.7.5,Dioscorea esculenta (Greater Yam)
01.1.7.5,Dioscorea opposita (Chinese Yam)
01.1.7.5,Water Yam
01.1.7.5,Tobglas Yam
01.1.7.5,Taro
01.1.7.5,taro root flour
01.1.7.5,taro cake
01.1.7.5,taro pudding
01.1.7.5,taro pasteries
01.1.7.5,taro bubble tea
01.1.7.5,batata-prata (Brazilian-style taro fritters)
01.1.7.5,taro dumplings
01.1.7.5,taro crisps
01.1.7.5,taro chips (snack)
01.1.7.5,taro milk tea
01.1.7.5,taro shaved ice
01.1.7.5,taro mochi (glutinous rice cakes filled with taro paste)
01.1.7.5,taro ice cream
01.1.7.5,Yautia
01.1.7.5,Eddoe
01.1.7.5,Taro
01.1.7.5,Dashu
01.1.7.5,Talo
01.1.7.5,Cocoyam
01.1.7.5,Tannia
01.1.7.5,Yuca
01.1.7.5,Mushu
01.1.7.5,Knoblauchtopf
01.1.7.5,Buah Keluak
01.1.7.5,Plantains and cooking bananas
01.1.7.5,Green plantains
01.1.7.5,Plantain chips
01.1.7.5,Fried plantains
01.1.7.5,Boiled plantains
01.1.7.5,Baked plantains
01.1.7.5,Red plantains
01.1.7.5,Maduros (sweet plantains)
01.1.7.5,Bangalores (raw plantains)
01.1.7.5,Plantain fritters
01.1.7.5,Gizzada (plantain tart)
01.1.7.5,Other tubers
01.1.7.5,Cassava
01.1.7.5,Yacón
01.1.7.5,Jicama
01.1.7.5,Arracacha
01.1.7.5,Mashua
